date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2016-03-15,Onions (red) - Wholesale,KG,vegetables and fruits,3720.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-04-15,Onions (red) - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-05-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-06-15,Onions (red) - Wholesale,KG,vegetables and fruits,3500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-07-15,Onions (red) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-08-15,Onions (red) - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-09-15,Onions (red) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-10-15,Onions (red) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-11-15,Onions (red) - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2016-12-15,Onions (red) - Wholesale,KG,vegetables and fruits,2700.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-01-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-02-15,Onions (red) - Wholesale,KG,vegetables and fruits,3700.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-03-15,Onions (red) - Wholesale,KG,vegetables and fruits,4500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-04-15,Onions (red) - Wholesale,KG,vegetables and fruits,5500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-05-15,Onions (red) - Wholesale,KG,vegetables and fruits,6000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-06-15,Onions (red) - Wholesale,KG,vegetables and fruits,1819.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-07-15,Onions (red) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-08-15,Onions (red) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-09-15,Onions (red) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-10-15,Onions (red) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-11-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2017-12-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-01-15,Onions (red) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-02-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-03-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-04-15,Onions (red) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-05-15,Onions (red) - Wholesale,KG,vegetables and fruits,2300.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-06-15,Onions (red) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-07-15,Onions (red) - Wholesale,KG,vegetables and fruits,2800.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2018-08-15,Onions (red) - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,110,14,5,4,842_110_14_5,
2013-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,960.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,1150.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2013-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-02-15,Onions (white) - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,2900.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2014-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,1800.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2015-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,2200.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-02-15,Onions (white) - Wholesale,KG,vegetables and fruits,1800.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,1450.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,4000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,3800.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,3500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,4500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,1800.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,900.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,900.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2016-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-02-15,Onions (white) - Wholesale,KG,vegetables and fruits,3700.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,3800.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,5000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,3500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,2300.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,2800.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2017-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-02-15,Onions (white) - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2018-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,111,14,5,4,842_111_14_5,
2012-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1023.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,2200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1020.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1642.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1529.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2012-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1933.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1380.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,800.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1900.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,2400.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2014-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,2000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1800.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,2700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2015-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,3800.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1360.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1360.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2800.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,2200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,900.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2016-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,2300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,3000.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,2700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,2700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1100.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2017-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1800.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2300.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2018-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Antioquia,935,Medellin,842,114,14,5,4,842_114_14_5,
2013-03-15,Rice (white) - Wholesale,MT,cereals and tubers,1822917.0,COP,Colombia,Antioquia,935,Medellin,842,133,14,18,1,842_133_14_18,
